review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
"The food was just ok, but the setting, view and ambiance are awesome.","Dined on September 14, 2023",4,2,4,5,The Pink Door,2024-12-11
Restaurant interior is very eclectic!  Dinner was good and server was excellent!,"Dined on September 14, 2023",5,5,5,5,The Pink Door,2024-12-11
Lunch for 5 took 2.5 hrs.. and wasn’t due to drinks…. Food was good but incredibly slow… waitress likely had too many tables and wasn’t anticipating.,"Dined on September 14, 2023",4,4,3,5,The Pink Door,2024-12-11
I love this restaurant! However it was the first time I had to ask for salt to season the risotto 😢,"Dined on September 14, 2023",5,4,4,5,The Pink Door,2024-12-11
"Front desk had a hard time finding my reservation. Showed them the confirmation message, but still could not find it.","Dined on September 13, 2023",4,5,4,4,The Pink Door,2024-12-11
Amazing Italian!!!  Beautiful view of the sound. Staff were fantastic.  Make a reservation.  Well worth it,"Dined on September 13, 2023",5,5,5,5,The Pink Door,2024-12-11
Dan was his usual competent and enjoyable self.  The linguine vogole was to die for.,"Dined on September 12, 2023",5,5,5,5,The Pink Door,2024-12-11
Absolutely delicious food with amazing service. Our waitress was able to recommend options from appetizer to dessert.,"Dined on September 10, 2023",5,5,5,5,The Pink Door,2024-12-11
"Very popular place, had to book exactly 30 days in advance to get our reservation.  We were there for our anniversary with friends and we couldn’t have been more pleased.  Drinks, appetizers and entrees were all outstanding.  Service was impeccable, his timing was perfect, we were not rushed but he was there when we needed him.  

We ate in the main dining room, so did not catch the show which takes place in the lounge area.  That looks entertaining, but from the main dining room you have the amazing water view and sunset.  Different types of awesome!

The only thing that we were only very slightly disappointed with, were the dessert choices.  What we chose, to share as a table four (so full) was the basil cake which was good.  We’re all chocolate lovers, and so no options.

Highly recommend, but getting there can be difficult right now due to all of the surrounding construction.  Enjoy!!!","Dined on September 10, 2023",5,5,5,5,The Pink Door,2024-12-11
"Everything was so on point. The food was excellent. The service was excellent. The atmosphere was fun and professional. 

People who own or manage restaurants should try to inspire to be this good. 

Make your reservations and experience this wonderful restaurant.","Dined on September 10, 2023",5,5,5,5,The Pink Door,2024-12-11
Request a table outside if it’s nice. And order the fries as an appetizer,"Dined on September 10, 2023",5,4,4,5,The Pink Door,2024-12-11
"Salmon was the fish of the day, very good but slightly over salted. Pink door Lasagna was delicious.","Dined on September 10, 2023",5,5,4,4,The Pink Door,2024-12-11
Amazing setting. Unique. Great service and overall customer care. My wife’s fig and cheese dish was very good. My Caesar salad with crab was only so so. The crab had a very strong smell. I would recommend the Pink Door. Just not the Caesar with crab.,"Dined on September 10, 2023",4,3,5,5,The Pink Door,2024-12-11
It was so delicious! Came…not wearing tourist sneakers and we did just great!,"Dined on September 10, 2023",5,5,5,5,The Pink Door,2024-12-11
Staff was friendly and amazing. Hard to get a reservation but glad we got a lunch reservation on the patio on a nice summer day,"Dined on September 9, 2023",5,5,5,5,The Pink Door,2024-12-11
the food was divine!! i loved the presentation and timing of all the courses. i only wish the ambience of the outdoor area felt the same as the indoor part of the restaurant. the tablecloths felt a little kitchy and didn’t seem to match the vibe,"Dined on September 9, 2023",5,5,5,4,The Pink Door,2024-12-11
Delicious food in a cute atmosphere!  Service was fun and attentive.,"Dined on September 9, 2023",5,5,5,5,The Pink Door,2024-12-11
THANK YOU for a wonderful night!!  EVERYTHING was perfect water views skyline I got the Chicken Parm we asked the hostess what was good she said the lasagna was Devine that's what my husband got I LOVED IT   I smiled from ear to ear the entire night  In the beginning they bring out bread and oil. The oil is AWESOME they make it there they infuse it with many things  We brought some home with.  We will definitely be back when we come back to Seattle to try other items on the menu,"Dined on September 8, 2023",5,5,5,5,The Pink Door,2024-12-11
The food was delicious.  Best bruschetta I ever had.  Surprisingly Delicious rum drink yummy. Only downside was a strong odor in hallway where bathrooms are.,"Dined on September 8, 2023",5,5,5,4,The Pink Door,2024-12-11
Great Food! Great Service! Great Atmosphere! Best meal we had on our trip. The lasagna was incredible.,"Dined on September 8, 2023",5,5,5,5,The Pink Door,2024-12-11
"I loved the experience. I’m sad we missed the show, but that’s no fault of them. Food was excellent. Drinks were fun and delicious. Great place!","Dined on September 8, 2023",5,5,5,5,The Pink Door,2024-12-11
"Our lunch with out of state friends was a celebration of their visit and the best of Seattle:  beautiful, taste-perfect food served so very professionally by a friendly waiter, accompanied by the perfect wine pairing.  We sat near the windows so our friends could take in Elliott Bay and fully enjoy the beautiful dining space as well.","Dined on September 8, 2023",5,5,5,5,The Pink Door,2024-12-11
Great service and delicious food. Servers are very attentive and friendly,"Dined on September 7, 2023",5,5,5,5,The Pink Door,2024-12-11
"We really enjoyed our meal here and the view from our table on the patio. The food was excellent - recommend the pink lasagna as well as the figs appetizer. They provide blankets in the evening if needed but it would be nice if they could have overhead heaters as well. Service was wonderful, we really enjoyed our dinner experience at Pink Door.","Dined on September 7, 2023",5,5,5,5,The Pink Door,2024-12-11
I now know what all the hype is about - the service and the food were outstanding!  The olive oil was the best I have ever tasted.  I hope to be back one day to have another amazing experience!,"Dined on September 7, 2023",5,5,5,5,The Pink Door,2024-12-11
PD was perfect for a light lunch outside with visitors from Norway!,"Dined on September 7, 2023",4,5,4,5,The Pink Door,2024-12-11
All around excellent lunch experience. I highly recommend.,"Dined on September 7, 2023",5,5,5,5,The Pink Door,2024-12-11
The Pink Door never disappoints! We were thrilled that heirloom tomatoes were still available and spectacular for the caprese salad and bruschetta.  The patio was delightful for our early fall lunch.,"Dined on September 7, 2023",4,5,4,5,The Pink Door,2024-12-11
"The Pink Door remains our favorite Seattle restaurant, especially when it’s tomato season and their fresh tomato bruschetta is on the menu. We tried the steak, chicken parmesan, and risotto, along with the antipasto plate. All were wonderful as usual.","Dined on September 6, 2023",5,5,5,5,The Pink Door,2024-12-11
Always delicious food and service!  Love the outdoor dining experience.,"Dined on September 6, 2023",5,5,5,5,The Pink Door,2024-12-11
"Our server was exceptional and food preparation fabulous! Look for the salmon colored door. No sign, but this the entrance  the “Pink Door”! Worth the hide n seek !","Dined on September 6, 2023",5,5,5,4,The Pink Door,2024-12-11
"The food is amazing, simple fresh ingredients. Dessert is too good. If you dont like fish then the place can feel smelly. As they have a lot of sea food dishes option available.","Dined on September 6, 2023",4,5,3,3,The Pink Door,2024-12-11
"We caught the tail end of the performance which was very fun. The service was much faster than we thought, the staff was very friendly, and the food was amazing. The best food we’ve had in a long time, definitely worth the hype. 12/10 would recommend!","Dined on September 3, 2023",5,5,5,5,The Pink Door,2024-12-11
I had my 30th birthday here and it was the best experience I ever had. The food was amazing and the trapeze show was gorgeous!,"Dined on September 3, 2023",5,5,5,5,The Pink Door,2024-12-11
"Had a really nice time taking my parents here, the food was good, the service was great. The hostess let me push the reservation back by half an hr when my parents were delayed with no problems at all.","Dined on September 3, 2023",5,4,5,5,The Pink Door,2024-12-11
"We loved our server Broc. He was so friendly and made sure our toddler was entertained and happy. We rarely go out, and we were stressed about our toddler not being cooperative, but Broc really made everything easy for us.","Dined on September 3, 2023",5,5,5,5,The Pink Door,2024-12-11
"I always order a vongole pasta every time I dine at The Pink Door, but the dish was not so amazing on my most recent visit. It was salty and the clams were not fresh. Other dishes we ordered were good, the lasagna and cioppino. Service was great.","Dined on September 3, 2023",4,3,5,5,The Pink Door,2024-12-11
We had a lite meal. A salad each and 3 meatballs. The meatballs are a MUST! Great experience all around.,"Dined on September 3, 2023",5,5,5,5,The Pink Door,2024-12-11
"Amazing food and wonderful service, as usual!","Dined on September 2, 2023",5,5,5,5,The Pink Door,2024-12-11
