review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
"Dominik was awesome! He created  a great experience for us!
The food was amazing, highly recommend!","Dined on May 17, 2024",5,5,5,5,the-pink-door,2024-05-17
"What a great experience! We listened to live music and enjoyed the ambience. Food was great and the wine was reasonably priced. Definitely suggest making a reservation. We showed up a little early but they sat us right away. We heard people talking the following day how they were trying to burn time in the hopes the restaurant would slow down and an opening would become available.
Read more","Dined on May 17, 2024",5,4,5,5,the-pink-door,2024-05-17
"We've been experiencing The Pink Door for more than 30 years and it remains our very favorite Seattle restaurant. Ever. From atmosphere to food to service, all of it. May its door never close. Long live The Pink!","Dined on May 17, 2024",5,5,5,5,the-pink-door,2024-05-17
"Food choices were varied. I tried the Pink Door Lasagna , Phenomenal !!  the Spring risotto, the linguine were some of our favorites  Our party of 8 tried several appetizers all were terrific. Drinks were spot on. Beautiful restaurant and perfect place to start our Seattle vacation. Hardest part was finding it! You simply can not go wrong with this restaurant . every dish was delicious and the staff are the best
Read more","Dined on May 17, 2024",1,1,1,1,the-pink-door,2024-05-17
"Great experience the risotto and fish of the day was to die for! Amazing, extraordinary, fresh local flavors! The  views and ambiance were also unique!","Dined on May 17, 2024",5,5,5,5,the-pink-door,2024-05-17
"This place is everything.  And it all starts with a mysterious pink door with no name.  We got there right before 1130 and the place was already garnering a line.  I thought all of us were going to rush the insides when the door opened.  And when it opened. What a delight.  Like opening a jewel box lid and seeing all the sun sparkled gilt and oil paintings and friendly staff.  The view in the back of the giant ferris wheel and the water is to die for.  And then to eat ... in those rooms .. with that view.. and the attentive, laid back staff.  The sweet/crisp/bright green/tender butterbean lettuce salad was so vibrant with flavor and greenness.  Butterbeans remind me of my grandmother.  And these were clearly from a nearby farm. The fish - grilled to perfection over a bed of crisped potatoes and greens.  The rhubarb pavlova - a tangy pink delight draped over a giant cloud of meringue.  A true slice of heaven.  Cant recommend enough!!  A favorite meal of a lifetime!
Read more","Dined on May 16, 2024",5,5,5,5,the-pink-door,2024-05-16
"Fantastic experience!  Our server Ryan was the best.  If you dine there, must sit in the back with a view of the water.  All entre’s are very reasonably priced.  Will be back in June.
Thank you Pink Door.
Mark
Read more","Dined on May 16, 2024",5,5,5,5,the-pink-door,2024-05-16
"This was my first time at he the Pink Door.  Not sure why I waited so long, it is a wonderful place with amazing food and outstanding service.  Had a table for two at the window, the view was spectacular at sunset.  We tried a little bit of everything on the dinner menu and it was all fantastic.  the tuna crudo melts in your mouth, the pasta course was cooked perfectly, the lamb chops were served rare and were crave worthy.  Also tried three of the deserts and they were all delicious.  Best dining experience in the Market area that I had had in a while, Well done Pink Door, keep it up, we will be back soon
Read more","Dined on May 16, 2024",5,5,5,5,the-pink-door,2024-05-16
Favorite place to eat in Seattle. Love the lasagna. Favorite lasagna I have found in the US.,"Dined on May 16, 2024",5,5,5,5,the-pink-door,2024-05-16
Would live to have been seated outside but a very good experience overall.,"Dined on May 16, 2024",5,5,4,4,the-pink-door,2024-05-16
Perfect sunny afternoon lunch on the deck. Heaven!,"Dined on May 16, 2024",5,5,5,5,the-pink-door,2024-05-16
Great food.  Wonderful flavors. Super service. One of our favorite places.,"Dined on May 15, 2024",5,5,5,5,the-pink-door,2024-05-15
"One of the two entrees was badly oversalted. Even my salt-loving daughter agreed. I could have sent it back, but that would have ruined the timing of the lunch.","Dined on May 15, 2024",4,3,4,5,the-pink-door,2024-05-15
It’s always an amazing time when we come. The risotto has been on my mind for weeks and did not disappoint.  The staff is so sweet and accommodating.,"Dined on May 12, 2024",5,5,5,5,the-pink-door,2024-05-12
"I love the Pink Door. Celebrating Mother's Day with my daughter and her friend that just lost her Mother. Everything was great except our waiter. I had a gift card and also paid with my credit card. I made the mistake of my tipping on the credit card not the entire  amount because I was busy talking to the girls.  I am a very good tipper, he kept coming over asking about the service and when we left stared at me in a rude way. After we left I realized what I did, that still was did not a good reason for his rudeness.
Read more","Dined on May 12, 2024",5,5,2,5,the-pink-door,2024-05-12
Expérience exceptionnelle. Repas délicieux dans un environnement sympathique.,"Dined on May 12, 2024",5,5,5,5,the-pink-door,2024-05-12
Thank you for another wonderful dining experience on your deck. The service was very professional and highly competent. Every dish was enjoyed. The burrata and prosciutto appetizer is not to be missed. The halibut was cooked to perfection. The cioppino looked amazing. But save room for rhubarb pavlova. A perfect ending.,"Dined on May 12, 2024",5,5,5,5,the-pink-door,2024-05-12
We ate on the patio on a beautiful day!  It was perfect. Service is exceptional (thank you Dan). Food is delicious. A wonderful lunch with family!,"Dined on May 11, 2024",5,5,5,5,the-pink-door,2024-05-11
Wonderful meal. Make reservations long in advance of coming to Seattle. Eclectic interior. Beautiful view of the sea. Our waiter was excellent. Good wax too. 4 in our party. All 4 different tastes. Lots of menu items to choose from. Will be back! Don’t miss this gem!,"Dined on May 11, 2024",5,5,5,5,the-pink-door,2024-05-11
I’ve been trying to get a reservation here for years (out of towner) I finally came for my birthday weekend with my husband and it did not disappoint.,"Dined on May 11, 2024",5,5,5,5,the-pink-door,2024-05-11
"For all you go through to get a reservation, the food actually should’ve been better… The advertisers were great, but the entrées seem to be pedestrian… The linguine clam sauce was very dry and didn’t have much in the way of interest… The meatballs were excellent but we’re not served with enough sauce. They gave us maybe a tablespoon of sauce. I understand the Italians don’t use a lot of sauce, but this wasn’t enough sauce, the majority of the pasta was dry.
￼ the space is lovely and the service was excellent, but at the end of the day you go out to dinner for the food and I don’t think it added up
Read more","Dined on May 11, 2024",4,3,5,5,the-pink-door,2024-05-11
Service was amazing 🤩. I enjoyed the eclectic atmosphere. Food was top notch! Very good value for such an exclusive restaurant.,"Dined on May 11, 2024",5,5,5,5,the-pink-door,2024-05-11
"The Pink Door never disappoints.  Great food, great service, great location.  If it your first time, I recommend starting with the Tuna Crudo appetizer, and then the Lasagna entree.  But even if these don't appeal to you, you can't go wrong with the other selections either.","Dined on May 11, 2024",5,5,5,5,the-pink-door,2024-05-11
Excellent service and great food options as well as a view while you eat.,"Dined on May 10, 2024",5,5,5,5,the-pink-door,2024-05-10
Very lovely vibes. The interior design is fabulous and feels like you get transported to France. Staff was great and live music was awesome.,"Dined on May 10, 2024",5,5,5,5,the-pink-door,2024-05-10
It is very hard to get a reservation.  I don't think I would go without a reservation simply because we are older and not up to the wait.  I did get up at midnight to get a reasonable reservation time for 5.  I could only get 5:30.  It was worth it though.,"Dined on May 10, 2024",5,5,5,5,the-pink-door,2024-05-10
"Lasagna was perfect, as expected. Stellar service.","Dined on May 10, 2024",5,5,5,5,the-pink-door,2024-05-10
"Fantastic food, service and the best patio ever on a sunny day. Loved our meal.","Dined on May 9, 2024",5,5,5,5,the-pink-door,2024-05-09
The food excellent as always. The rhubarb pavlova delicious. Frederick our server excellent too,"Dined on May 5, 2024",5,5,5,5,the-pink-door,2024-05-05
Highly recommend.  If you can’t get reservations they do take walk ins but on Fri night the waitlist was closed by 7pm so arrive early. Service and food were excellent. We left before the entertainment started at 7pm. Arrive after 7 if you want that experience.  On Tu &Sat they have aerial acrobats.,"Dined on May 4, 2024",5,5,5,5,the-pink-door,2024-05-04
"Great service, scrumptious food with really nice ambience in a beautiful dining room with a glorious view of Elliot bay and the market..
Top notch!","Dined on May 4, 2024",5,5,5,5,the-pink-door,2024-05-04
"From beginning to end, it was a meal to remember! We had a large family gathering on the terrace, and the view, food, and service was impeccable.  Fresh oysters, anti-pasta, prosecco, clams, mussels, fish, meatballs....we felt as if we were dining in Italy! We had children with us and they thoroughly enjoyed the experience as well.  I cannot recommend The Pink Door highly enough. Much praise to Jackie for creating such an amazing restaurant, and to her daughter Angelica now at the helm.  Brava!
Read more","Dined on May 4, 2024",5,5,5,5,the-pink-door,2024-05-04
"My husband & I had an early dinner at the pink Door and felt it was worth the hype. We sat in the back dining room with the windows overlooking the water. The noise level was significantly lower than the front room. The ambience is eclectic which unique wall art & a mix of textiles. Our table was fabulous- we were in the corner by the windows.
Our waitress was excellent. Very friendly, professional & knowledgeable. We had Caesar salad, PAPPARDELLE AL RAGÙ BOLOGNESE & fish of the day. The bolognese was excellent. The Caesar salad was just ok - nothing special. The fish was cooked beautifully but it was served on lentils which were just ok.   WeI would definitely come back.
Read more","Dined on May 3, 2024",5,5,5,5,the-pink-door,2024-05-03
"Pink Door has been a Seattle favorite for decades; over the last few years, getting a reservation has been like getting an audience with the Pope. I understand that they have cut their reservations in order to ensure that they have room for walk-ins. I appreciate that. Just getting in is the biggest issue; otherwise, the food is terrific, the vibe has always been awesome, the service friendly...just great food in a casual, fun setting. Highly recommend if you can score a reservation, and probably worth the wait if you don't (they'll take your number, have you walk around Pike Place Market, and let you know when a table is opening up).
Read more","Dined on May 2, 2024",5,5,5,5,the-pink-door,2024-05-02
